session_id,"question_key","answer_value",answer_order
1396193,"location","3c7006214531d303fa17d79bce3bd494",19
1396194,"currentSavings","4",24
1396194,"location","139ccdbf5a1b8401e93441d7f174ad00",21
1396195,"currentSavings","4",23
1396195,"location","f18b69462b32cf8b0a8a24636e4946bb",20
1396196,"currentSavings","1",23
1396196,"location","ea10710f3b0d07c1dff93a95f6ecd4ee",20
1396197,"currentSavings","2",23
1396197,"location","ddf149f774774956fa6a375f4507b8e8",20
1396198,"currentSavings","1",21
1396198,"location","4547dff5fd7604f18c8ee32cf3da41d7",18
1396199,"currentSavings","0",23
1396199,"location","cdc724c240a92741b474f36bf1af4fdb",20
1396200,"currentSavings","1",23
1396200,"location","5f1d7043087ae82ff6a62662b62a0fbc",20
1396201,"currentSavings","0",22
1396201,"location","9fded3b27e1ec2a48d42e084506daced",19
1396202,"currentSavings","3",24
1396202,"location","0a42c08b2428d33ad38583453c9f59a9",21
1396203,"currentSavings","3",23
1396203,"location","902c3c4fdc285a470ddc4b7f6918cddd",20
1396204,"currentSavings","1",23
1396204,"location","717d08a84121310b4393bb0f398377e0",20
1396205,"currentSavings","1",22
1396205,"location","2e427efd2903ddc1075a5b6b6edb8e7a",19
1396206,"currentSavings","3",23
1396206,"location","f5dffc111454b227fbcdf36178dfe6ac",20
1396207,"currentSavings","3",25
1396207,"location","8b000c4ce023aca673874db48ee46727",22
1396208,"currentSavings","0",21
1396208,"location","74aeee9c36e59281529443e9e1a975d3",18
1396209,"currentSavings","3",24
1396209,"location","c93a74fe6e7149a5cb5600b60266fc2d",21
1396210,"currentSavings","5",26
1396210,"location","2a667ef8f95ab8a0e114423b866ffbd4",23
1396211,"currentSavings","0",22
1396211,"location","7f8b4252d922cf4bbb8100ff6cc4bf7d",19
1396212,"currentSavings","1",22
1396212,"location","b4bc852d233dfefc5131f593b538befa",19
1396213,"currentSavings","3",23
1396213,"location","6098f0f9164e90208c8a034feea6076a",20
1396214,"currentSavings","2",22
1396214,"location","62454699ced4ef4850a781984aca80e0",19
1396215,"currentSavings","2",24
1396215,"location","2171199e8ec03efdf292a859669639c1",21
1396216,"currentSavings","3",23
1396216,"location","5b127598d4dc32284d7b3be640cf09bc",20
1396217,"currentSavings","1",25
1396217,"location","59ab165fcfcac0dfab8357e36f2b9cd8",22
1396218,"currentSavings","4",23
1396218,"location","f571e1865bfa986776983c23b1525910",20
1396219,"currentSavings","5",23
1396219,"location","f8904f7a89042deb440499caae194d40",20
1396220,"currentSavings","3",24
1396220,"location","f00474e577a01591a1640c1b792b4f09",21
1396221,"currentSavings","2",23
1396221,"location","7b47d431260f96e291376c5205a790f9",20
1396222,"currentSavings","1",23
1396222,"location","5a8501d729fcc909161c94e2b838d5bd",20
1396223,"currentSavings","4",23
1396223,"location","5d6b626c7966fea8ed15b90188f75e84",20
1396224,"currentSavings","1",25
1396224,"location","3da96e8fdd3fb1009d8a861b45cbfd2e",22
1396225,"currentSavings","3",23
1396225,"location","b169fffe8580bb2a4e736bf9288c4fad",20
1396226,"currentSavings","2",24
1396226,"location","e80b726e03009cb29a2c92d987a6dd90",21
1396227,"currentSavings","1",24
1396227,"location","b7db8eb6a0a83abb6308b8842ca6f1ff",21
1396228,"currentSavings","1",25
1396228,"location","db77d15d88a42e436a8a2131902b81ef",22
1396229,"currentSavings","3",25
1396229,"location","a72dddf884c1fd3602200e6effac1bb7",22
1396230,"currentSavings","0",22
1396230,"location","5e550d516b252b5d3e9a239590372fed",19
1396231,"currentSavings","4",25
1396231,"location","a0c5c2ef69eeed8cfce4794e897b3da3",22
1396232,"currentSavings","3",22
1396232,"location","bc786a7e5492c8c5c3e3d9d1b9ba3ec0",19
1396233,"currentSavings","3",23
1396233,"location","9bd1591a4e0b10e0957a478fa5b2525e",20
1396234,"currentSavings","2",24
1396234,"location","39cbe40b9e4e4177ab7b7bb01519171a",21
1396235,"currentSavings","2",24
1396235,"location","ae779a52b851aafd9e0fcd6f825d7ffe",21
1396236,"currentSavings","1",24
1396236,"location","ba7d4edf877300c40f66184e6cf56c73",21
1396237,"currentSavings","1",22
1396237,"location","6dc959cf2c2dc5c782c0b94df8eb5ea2",19
1396238,"currentSavings","2",23
1396238,"location","445b6949ed8860ca6175e8c89464ba85",20
1396239,"currentSavings","5",23
1396239,"location","8b000c4ce023aca673874db48ee46727",20
1396240,"currentSavings","3",23
1396240,"location","d7e67d808f591f61eb4976d6a8c97640",20
1396241,"currentSavings","5",25
1396241,"location","ccd5ceb759b255cf80fa9a55e7948fd0",22
1396242,"currentSavings","4",26
1396242,"location","83cb834b123b81fef08cd21d45da98bc",23
1396243,"currentSavings","2",22
1396243,"location","e05624a8b2c91f39b67fc57b8b4ebf87",19
1396244,"currentSavings","3",23
1396244,"location","30b3c5f644a40b7c1363b772850ba164",20
1396245,"currentSavings","3",23
1396245,"location","267ad0fbe88d5a7766820e5bded90e85",20
1396246,"currentSavings","3",22
1396246,"location","1a91a2ca66852088683be2a0e8c2ebf8",19
1396247,"currentSavings","4",24
1396247,"location","f36f1e0cd45a288cc0a9921063a0f4fb",21
1396248,"currentSavings","4",23
1396248,"location","53b884037039b8150835431dd7ed95b0",20
1396249,"currentSavings","1",23
1396249,"location","24128c84241513596a1be1534a791c3b",20
1396250,"currentSavings","3",24
1396250,"location","b5915f4f81b58d9994e21d596c6d8cf5",21
1396251,"currentSavings","3",24
1396251,"location","62e125fde0037ef78106973d7d91c94e",21
1396252,"currentSavings","0",24
1396252,"location","b96f94574298ff170b3fe1bfc2513f55",21
1396253,"currentSavings","1",23
1396253,"location","cbfb1ba0abb2c4fc16896795b218bf80",20
1396254,"currentSavings","3",24
1396254,"location","a262af3a94c718b89b81bd68713329e9",21
1396255,"currentSavings","2",21
1396255,"location","3c561078b707b404d21cd7469e54df72",18
1396256,"currentSavings","4",22
1396256,"location","902a9063a872fbbb9c0eb7b0e01ee790",19
1396257,"currentSavings","0",24
1396257,"location","0c9a7a46a04210d64c0971381397d165",21
1396258,"currentSavings","3",24
1396258,"location","f9480b6e092115185f23eaa12d5e3fac",21
1396259,"currentSavings","2",25
1396259,"location","657989c9751e4f61cbf730c67ae15d4e",22
1396260,"currentSavings","3",23
1396260,"location","9796df6bea85e000bb5237e2e4e5759a",20
1396261,"currentSavings","3",24
1396261,"location","d9d6344893c7d6d66a248dfd6bf6b6b5",21
1396262,"currentSavings","3",25
1396262,"location","7941e311b0312f86422b55672a62fafe",22
1396263,"currentSavings","3",23
1396263,"location","fc5b6765b1c9cfaecea48ae71df4d279",20
1396264,"currentSavings","2",24
1396264,"location","80e8ba388b77403cd9dd088151b1084f",21
1396265,"currentSavings","0",24
1396265,"location","b64a468079ff608f1e478971284e259d",21
1396266,"currentSavings","0",23
1396266,"location","a3ee7ea1e635d069e80be15fdd9d11ce",20
1396267,"currentSavings","2",23
1396267,"location","74093e762e3747d3965126f98cbe4e57",20
1396268,"currentSavings","1",24
1396268,"location","fdc07eaca9d1c9e09b7cd46904851532",21
1396269,"currentSavings","1",22
1396269,"location","2d80fc884bbb80a3225f7019c6aaa893",19
1396270,"currentSavings","0",22
1396270,"location","b93fa23d610cab51bc887e717df6c63f",19
1396271,"currentSavings","3",22
1396271,"location","a8804df70e293b666fda4c2188898abb",19
1396272,"currentSavings","3",23
1396272,"location","2046a39447683d516e8e02be5bba60d4",20
1396273,"currentSavings","3",25
1396273,"location","e9577fe14ed3e6c47a65e926f86e3a95",22
1396274,"currentSavings","1",24
1396274,"location","53abec67fb016be5f431dda0e1fe7473",21
1396275,"currentSavings","3",23
1396275,"location","ef5495c586679c353c85c0595e23239b",20
1396276,"currentSavings","1",23
1396276,"location","c9688678cc952662553d74d51716aa10",20
1396277,"currentSavings","3",23
1396277,"location","9910489e4ff310896dce21303a8e7fda",20
1396278,"currentSavings","3",24
1396278,"location","8c3c27ac7d298331a1bdfd0a5e8703d3",21
1396279,"currentSavings","4",22
1396279,"location","c3c493e6158c805c4af4f33aee2c2ffd",19
1396280,"currentSavings","0",24
1396280,"location","693d963c5bc8ff46b4351667b3c4a663",21
1396281,"currentSavings","3",23
1396281,"location","b278404f9fc3f36a9984ac1ee320dd6d",20
1396282,"currentSavings","1",23
1396282,"location","6ad70dd03e050325492decf70a0082b0",20
1396283,"currentSavings","1",23
1396283,"location","7428f98008346bb6aa6fc92d257505ab",20
1396284,"currentSavings","3",26
1396284,"location","e464656edca5e58850f8cec98cbb979b",23
1396285,"currentSavings","2",25
1396285,"location","b27fdfb4f3e2bc5bd38d21b93b25dead",22
1396286,"currentSavings","0",22
1396286,"location","27816fed47150f6fda5f96e75013749f",19
1396287,"currentSavings","4",23
1396287,"location","0799f7fc962adbbdd781cfe079c82afc",20
1396288,"currentSavings","2",24
1396288,"location","4366df0cb1923c67abe6785cf12dbacc",21
1396289,"currentSavings","3",22
1396289,"location","5012572b6872992b7e541f075abbe545",19
1396290,"currentSavings","3",26
1396290,"location","5ad4f73ea28ca73f8fe529067b237db1",23
1396291,"currentSavings","4",23
1396291,"location","eac75edc18b8546c46893fe4b75ab995",20
1396292,"currentSavings","0",24
1396292,"location","cb0266bb87f7a76b11674616235d93eb",21
1396293,"currentSavings","3",25
1396293,"location","86dca97feed370ca40f5c9e5b66e354c",22
1396294,"currentSavings","1",24
1396294,"location","d9ab8c2f9cfe12d7a527522476bf54fe",21
1396295,"currentSavings","0",22
1396295,"location","86c1dedbd4a728cf270c4d7af3798b03",19
1396296,"currentSavings","1",22
1396296,"location","04aa7af3658b266ad0f838e0d9945396",19
1396297,"currentSavings","1",25
1396297,"location","40d716ee9040951f6cfdecf98d023011",22
1396298,"currentSavings","0",24
1396298,"location","35a84be9a17e35e995ee7294149d4f21",21
1396299,"currentSavings","5",25
1396299,"location","f907f2eee70c5b831f520f1546e8cf07",22
1396300,"currentSavings","3",23
1396300,"location","d83db5f35f6ff3433edc33b58e6af6e0",20
1396301,"currentSavings","1",22
1396301,"location","501e3f8a108d7ab9335ceecd363d113d",19
1396302,"currentSavings","3",24
1396302,"location","1bbe51d5f5322574aff07e028de52a9d",21
1396303,"currentSavings","4",23
1396303,"location","d2aa4eee0958c3ac35c7fd849d14eeca",20
1396304,"currentSavings","3",22
1396304,"location","1531068035a6b74973409c6490792b33",19
1396305,"currentSavings","4",23
1396305,"location","9d223723152194d11fe071289ed8d699",20
1396306,"currentSavings","4",24
1396306,"location","84d2c8892fcc6e60580f09d23082aa6f",21
1396307,"currentSavings","0",25
1396307,"location","1a65182d7af648bd76b645060dc0b6bd",22
1396308,"currentSavings","1",25
1396308,"location","8a427942e5a35eab7750fb891671b955",22
1396309,"currentSavings","3",23
1396309,"location","4a487a7a8a7320a4e05a9b3ee8b1d9ec",20
1396310,"currentSavings","3",23
1396310,"location","41536261fe223b1424d5b6982caaaae2",20
1396311,"currentSavings","3",23
1396311,"location","650cee762ff8291600de84b1ba99f5a4",20
1396312,"currentSavings","4",25
1396312,"location","d3ac2f8840ead98242d6205eeff29cb4",22
1396313,"currentSavings","5",24
1396313,"location","92a1b1aa4ae5b397014eae92d23b7cf9",21
1396314,"currentSavings","4",23
1396314,"location","27e161d5ee12613efe0a158c2687c1b1",20
1396315,"currentSavings","3",23
1396315,"location","e60704e974eb361623804a799ea7f03f",20
1396316,"currentSavings","0",25
1396316,"location","910eac7ca1862d7d3e5e68fcba34f363",22
1396317,"currentSavings","4",25
1396317,"location","5d7831ef43f2c25728744b17b60bdb61",22
1396318,"currentSavings","3",23
1396318,"location","02e5b1b0818cc757f872fb69516016aa",20
1396319,"currentSavings","3",22
1396319,"location","3faa8eb91e804ab6e3d74a5385614a6d",19
1396320,"currentSavings","3",21
1396320,"location","13b7befcf778aa9eb264beee4a1cdb06",18
1396321,"currentSavings","3",23
1396321,"location","928a9ec7f047e944be8a00828af0b669",20
1396322,"currentSavings","3",24
1396322,"location","c93cc1ab155228480824b531eb078895",21
1396323,"currentSavings","5",24
1396323,"location","603a99469d867c85df8c8e940f3ed965",21
1396324,"currentSavings","2",24
1396324,"location","129e094cec000fe9fa83394fc1855103",21
1396325,"currentSavings","4",23
1396325,"location","da3b2032ee8fdc64626a6a0a755e585e",20
1396326,"currentSavings","3",22
1396326,"location","2fc80f4f53bab7adf6156cf8356de567",19
1396327,"currentSavings","2",23
1396327,"location","f0f2580068007a95c18e3f40f0516947",20
1396328,"currentSavings","3",22
1396328,"location","f9a4d59fbd83efbe070482a566ec890b",19
1396329,"currentSavings","4",25
1396329,"location","b16ceb266f8498138c41fd6bde9d51b4",22
1396330,"currentSavings","4",25
1396330,"location","27fc0c96dfa0146e6a14c67fe66bf500",22
1396331,"currentSavings","1",23
1396331,"location","ec69afac0d09f2914d811fa665d06e54",20
1396332,"currentSavings","0",22
1396332,"location","1bbe51d5f5322574aff07e028de52a9d",19
1396333,"currentSavings","0",22
1396333,"location","ce51d88407068edf8b3f03f9146e0788",19
1396334,"currentSavings","3",23
1396334,"location","d0c9acab2dcb6aaa94c495fd6f58a2ec",20
1396335,"currentSavings","3",25
1396335,"location","b1d49d65692f373bd3ae6ed4af9eda30",22
1396336,"currentSavings","1",24
1396336,"location","f68b5a44fdcb800076afc2ea0fe16305",21
1396337,"currentSavings","0",21
1396337,"location","1ccfe2c0b2410701a7ea1f4f3d3e046c",18
1396338,"currentSavings","1",22
1396338,"location","24c9f3ef3ba1de6ac80bb6f8d3ab5503",19
1396339,"currentSavings","2",25
1396339,"location","772be51775b3d732ec124eb9aef562f3",22
1396340,"currentSavings","0",22
1396340,"location","db5c058a9f554fb371e4c8e66bde7b3b",19
1396341,"currentSavings","3",22
1396341,"location","a318166b8539611449bf21ddc297a783",19
1396342,"currentSavings","2",24
1396342,"location","9bd1591a4e0b10e0957a478fa5b2525e",21
1396343,"currentSavings","2",24
1396343,"location","8beca3817318ec14b010b1e4a39b4380",21
1396344,"currentSavings","4",22
1396344,"location","d171a71acbe44cd5cd2f78a40570a069",19
1396345,"currentSavings","1",26
1396345,"location","0c71f0a8c36a3212e6569e6186febd41",23
1396346,"currentSavings","2",25
1396346,"location","073982746ad1579a03db5ea3a81f01f2",22
1396347,"currentSavings","3",23
1396347,"location","11eb6342aed1148c48eb2aed9e7d37ab",20
1396348,"currentSavings","0",23
1396348,"location","27e4bb2eb7367e527f54441e1a9b2e09",20
1396349,"currentSavings","2",23
1396349,"location","ca5d884eb0cbbda1dcadc5bc5c8f7aba",20
1396350,"currentSavings","0",23
1396350,"location","a9d4a0a256f5e6ae0452039e3493f22c",20
1396351,"currentSavings","2",24
1396351,"location","1c866cbb2df9ad14941c2f7d1ee0b027",21
1396352,"currentSavings","1",22
1396352,"location","a39b4f768f812120902794171297206d",19
1396353,"currentSavings","4",22
1396353,"location","05f7136bcb0b2ca2dff08f65bf468a55",19
1396354,"currentSavings","3",23
1396354,"location","f8819c58f00a869e96abfdabd9d6b615",20
1396355,"currentSavings","4",24
1396355,"location","376c273f6e3d4d4d19f012304c0a93c1",21
1396356,"currentSavings","1",25
1396356,"location","84de9d89100ffc642b4d843e09873f91",22
1396357,"currentSavings","2",23
1396357,"location","b9121f1db9d4771da790da05438d0e05",20
1396358,"currentSavings","0",22
1396358,"location","33f2481179ad598a2b87005cec4b6830",19
1396359,"currentSavings","1",23
1396359,"location","5ddfed3d0746748d8c4add3547a80ac5",20
1396360,"currentSavings","2",23
1396360,"location","88265682f64ddb514c09888a3a37c511",20
1396361,"currentSavings","3",23
1396361,"location","329d1ea6acb272924f991d523b2d2b80",20
1396362,"currentSavings","2",23
1396362,"location","c1e4d22e168fc450c77c231bf9f71ff9",20
1396363,"currentSavings","4",23
1396363,"location","35319cc91d56e8e3e87c02bb4a651b59",20
1396364,"currentSavings","2",23
1396364,"location","3ba0b7e179d9cf11cbbbdd30a4cc5988",20
1396365,"currentSavings","0",21
1396365,"location","76bcf9b8de9d3a3ba69aed542f00d770",18
1396366,"currentSavings","0",24
1396366,"location","8989fc1e7f7120671fc8a8c78e326552",21
1396367,"currentSavings","2",23
1396367,"location","b53c3bd2e7bedf79b0893fbbec22cadf",20
1396368,"currentSavings","3",25
1396368,"location","7f6411f044f4af764d78c7f31af15b2c",22
1396369,"currentSavings","2",23
1396369,"location","206125c6e7523ba7c0301144ac24eea9",20
1396370,"currentSavings","3",24
1396370,"location","4115bc05a3e5460e3bba7777fde0f807",21
1396371,"currentSavings","0",25
1396371,"location","8989fc1e7f7120671fc8a8c78e326552",22
1396372,"currentSavings","2",24
1396372,"location","eb8957cfa91a0992d3570d7fac93cb8e",21
1396373,"currentSavings","0",24
1396373,"location","6f910b36ffdb349d0f87fbaa484f0595",21
1396374,"currentSavings","4",23
1396374,"location","91949fce472a86df440c0a5494197faf",20
1396375,"currentSavings","4",22
1396375,"location","14dece81fc72843212ea6cc81558dd1a",19
1396376,"currentSavings","0",22
1396376,"location","9dd3559fab10c10e1778b729b1387784",19
1396377,"currentSavings","3",23
1396377,"location","ac0646d675d5de01a9e14f128e95bffb",20
1396378,"currentSavings","3",25
1396378,"location","a35282912f2d736b6dbd0a42e6a72793",22
1396379,"currentSavings","0",23
1396379,"location","a485f44b58ac44713d61366e5648f187",20
1396380,"currentSavings","1",22
1396380,"location","37ee134c55f62c9404247b5df3cbcb7d",19
1396381,"currentSavings","0",23
1396381,"location","42131efc252155c98bb67daf63e35faf",20
1396382,"currentSavings","4",25
1396382,"location","ce81ab2b1540a178131f61b6200d8aa2",22
1396383,"currentSavings","3",22
1396383,"location","dcba90e7265f12accf0eb33b8fcb6ca4",19
1396384,"currentSavings","3",22
1396384,"location","30313bc596a45462904b01e65c1804c0",19
1396385,"currentSavings","3",24
1396385,"location","d3fe245c816bf7c5eae0d27d2c005c86",21
1396386,"currentSavings","1",22
1396386,"location","2a61d7671c1414bde382d357f218b0b4",19
1396387,"currentSavings","2",24
1396387,"location","08d562c1eedd30b15b51e35d8486d14c",21
1396388,"currentSavings","5",23
1396388,"location","990961f76d94d753856f3802280808ae",20
1396389,"currentSavings","0",25
1396389,"location","f36f1e0cd45a288cc0a9921063a0f4fb",22
1396390,"currentSavings","0",22
1396390,"location","205974b3a132f1b4bc3f0bde9eb5d749",19
1396391,"currentSavings","3",25
1396391,"location","e1e01cfaeb8a01c98ca42e3fc879c5e0",22
1396392,"currentSavings","1",25
1396392,"location","41c05bb0f37dfa59e122b5ad6f2da83c",22
1396393,"currentSavings","2",23
1396393,"lcation","8bd045c0275185605e58d7fec40ecae6",20
1396393,"location","8ed045c0275185605e58d7fec40ecae6",20
1396394,"crrentSavings","1",23
1396394,"lcation","f7adf8a8a52021a403e22a645a7264cb",20
1396395,"crrentSavings","4",23
1396395,"lcation","56fc31d371e2b988e7b0b3a96ea2ae42",20
1396396,"crrentSavings","4",26
1396396,"lcation","b2eb6c419ece4ac78f64ae9ad6309f6b",23
1396397,"crrentSavings","3",23
1396397,"lcation","1b4bfb22711e78e892f5861687c33065",20
1396398,"crrentSavings","0",24
1396398,"lcation","1f254dcb0a7ea1f7710c9d7e7c837a13",21
